gs_id	gene_id
GO:0070848	55614
GO:0070848	55959
GO:0070848	57669
GO:0070848	57761
GO:0070848	64223
GO:0070848	64399
GO:0070848	79109
GO:0070848	80326
GO:0070848	84335
GO:0070848	117145
GO:0070848	126520
GO:0070848	140628
GO:0070848	143282
GO:0070848	152831
GO:0070848	153090
GO:0070848	196883
GO:0070848	253260
GO:0002521	100
GO:0002521	101
GO:0002521	301
GO:0002521	324
GO:0002521	355
GO:0002521	399
GO:0002521	472
GO:0002521	538
GO:0002521	558
GO:0002521	572
GO:0002521	578
GO:0002521	596
GO:0002521	604
GO:0002521	632
GO:0002521	639
GO:0002521	641
GO:0002521	648
GO:0002521	652
GO:0002521	677
GO:0002521	695
GO:0002521	714
GO:0002521	760
GO:0002521	796
GO:0002521	814
GO:0002521	841
GO:0002521	861
GO:0002521	863
GO:0002521	912
GO:0002521	914
GO:0002521	915
GO:0002521	916
GO:0002521	920
GO:0002521	925
GO:0002521	939
GO:0002521	940
GO:0002521	941
GO:0002521	942
GO:0002521	944
GO:0002521	959
GO:0002521	972
GO:0002521	973
GO:0002521	998
GO:0002521	1029
GO:0002521	1050
GO:0002521	1053
GO:0002521	1054
GO:0002521	1147
GO:0002521	1209
GO:0002521	1230
GO:0002521	1236
GO:0002521	1316
GO:0002521	1432
GO:0002521	1435
GO:0002521	1436
GO:0002521	1437
GO:0002521	1440
GO:0002521	1493
GO:0002521	1499
GO:0002521	1588
GO:0002521	1794
GO:0002521	1840
GO:0002521	1880
GO:0002521	1943
GO:0002521	1958
GO:0002521	1969
GO:0002521	2064
GO:0002521	2101
GO:0002521	2150
GO:0002521	2185
GO:0002521	2302
GO:0002521	2322
GO:0002521	2529
GO:0002521	2621
GO:0002521	2623
GO:0002521	2624
GO:0002521	2625
GO:0002521	2736
GO:0002521	2778
GO:0002521	3071
GO:0002521	3087
GO:0002521	3106
GO:0002521	3108
GO:0002521	3111
GO:0002521	3135
GO:0002521	3142
GO:0002521	3175
GO:0002521	3204
GO:0002521	3398
GO:0002521	3428
GO:0002521	3440
GO:0002521	3456
GO:0002521	3458
GO:0002521	3549
GO:0002521	3558
GO:0002521	3559
GO:0002521	3565
GO:0002521	3566
GO:0002521	3567
GO:0002521	3569
GO:0002521	3574
GO:0002521	3575
GO:0002521	3586
GO:0002521	3589
GO:0002521	3593
GO:0002521	3594
GO:0002521	3600
GO:0002521	3601
GO:0002521	3605
GO:0002521	3623
GO:0002521	3624
GO:0002521	3658
GO:0002521	3659
GO:0002521	3662
GO:0002521	3665
GO:0002521	3676
GO:0002521	3688
GO:0002521	3702
GO:0002521	3707
GO:0002521	3714
GO:0002521	3718
GO:0002521	3725
GO:0002521	3726
GO:0002521	3815
GO:0002521	3932
GO:0002521	3976
GO:0002521	3981
GO:0002521	4066
GO:0002521	4067
GO:0002521	4254
GO:0002521	4318
GO:0002521	4436
GO:0002521	4495
GO:0002521	4602
GO:0002521	4609
GO:0002521	4627
GO:0002521	4860
GO:0002521	5075
GO:0002521	5138
GO:0002521	5153
GO:0002521	5196
GO:0002521	5293
GO:0002521	5316
GO:0002521	5336
GO:0002521	5452
GO:0002521	5468
GO:0002521	5469
GO:0002521	5578
GO:0002521	5590
GO:0002521	5591
GO:0002521	5657
GO:0002521	5663
GO:0002521	5664
GO:0002521	5734
GO:0002521	5788
GO:0002521	5896
GO:0002521	5897
GO:0002521	5914
GO:0002521	5947
GO:0002521	5971
GO:0002521	6097
GO:0002521	6146
GO:0002521	6348
GO:0002521	6352
GO:0002521	6363
GO:0002521	6422
GO:0002521	6469
GO:0002521	6647
GO:0002521	6659
GO:0002521	6670
GO:0002521	6689
GO:0002521	6693
GO:0002521	6722
GO:0002521	6776
GO:0002521	6777
GO:0002521	6778
GO:0002521	6850
GO:0002521	6868
GO:0002521	6886
GO:0002521	6929
GO:0002521	7001
GO:0002521	7030
GO:0002521	7037
GO:0002521	7040
GO:0002521	7048
GO:0002521	7098
GO:0002521	7099
GO:0002521	7124
GO:0002521	7157
GO:0002521	7163
GO:0002521	7189
GO:0002521	7292
GO:0002521	7294
GO:0002521	7412
GO:0002521	7422
GO:0002521	7471
GO:0002521	7518
GO:0002521	7535
GO:0002521	7855
GO:0002521	8320
GO:0002521	8324
GO:0002521	8325
GO:0002521	8326
GO:0002521	8328
GO:0002521	8456
GO:0002521	8473
GO:0002521	8544
GO:0002521	8546
GO:0002521	8563
GO:0002521	8581
GO:0002521	8600
GO:0002521	8767
GO:0002521	8792
GO:0002521	8876
GO:0002521	8943
GO:0002521	9092
GO:0002521	9093
GO:0002521	9290
GO:0002521	9308
GO:0002521	9370
GO:0002521	9607
GO:0002521	9611
GO:0002521	9655
GO:0002521	9734
GO:0002521	9759
GO:0002521	9840
GO:0002521	9846
GO:0002521	10014
GO:0002521	10202
GO:0002521	10205
GO:0002521	10234
GO:0002521	10272
GO:0002521	10288
GO:0002521	10320
GO:0002521	10370
GO:0002521	10537
GO:0002521	10766
GO:0002521	10859
GO:0002521	10892
GO:0002521	11005
GO:0002521	11006
GO:0002521	11025
GO:0002521	22806
GO:0002521	22985
GO:0002521	23210
GO:0002521	23529
GO:0002521	23598
GO:0002521	26191
GO:0002521	27086
GO:0002521	27189
GO:0002521	27434
GO:0002521	28962
GO:0002521	29760
GO:0002521	30009
GO:0002521	50943
GO:0002521	51176
GO:0002521	51341
GO:0002521	51561
GO:0002521	53335
GO:0002521	54361
GO:0002521	54440
GO:0002521	54997
GO:0002521	55340
GO:0002521	55636
GO:0002521	55904
GO:0002521	56262
GO:0002521	56998
GO:0002521	57379
GO:0002521	59067
GO:0002521	63976
GO:0002521	64218
GO:0002521	64421
GO:0002521	64806
GO:0002521	64919
GO:0002521	79576
GO:0002521	79840
GO:0002521	80762
GO:0002521	81501
GO:0002521	84293
GO:0002521	84433
GO:0002521	84524
GO:0002521	84807
GO:0002521	91543
GO:0002521	133396
GO:0002521	133522
GO:0002521	149041
GO:0002521	149233
GO:0002521	150372
GO:0002521	159296
GO:0002521	161882
GO:0002521	170575
GO:0002521	171392
GO:0002521	246778
GO:0002521	282618
GO:0002521	387357
GO:0002521	441478
GO:0022411	118
GO:0022411	119
GO:0022411	324
GO:0022411	329
GO:0022411	357
GO:0022411	359
GO:0022411	581
GO:0022411	660
GO:0022411	664
GO:0022411	668
GO:0022411	780
GO:0022411	822
GO:0022411	829
GO:0022411	830
GO:0022411	832
GO:0022411	836
GO:0022411	839
GO:0022411	840
GO:0022411	841
GO:0022411	891
GO:0022411	999
GO:0022411	1029
GO:0022411	1149
GO:0022411	1215
GO:0022411	1263
GO:0022411	1471
GO:0022411	1499
GO:0022411	1504
GO:0022411	1511
GO:0022411	1676
GO:0022411	1677
GO:0022411	1776
GO:0022411	1803
GO:0022411	1828
GO:0022411	1829
GO:0022411	1830
GO:0022411	1832
GO:0022411	1984
GO:0022411	1991
GO:0022411	2021
GO:0022411	2022
GO:0022411	2039
GO:0022411	2107
GO:0022411	2150
GO:0022411	2191
GO:0022411	2197
GO:0022411	2258
GO:0022411	2264
GO:0022411	2339
GO:0022411	2620
GO:0022411	2934
GO:0022411	3001
GO:0022411	3002
GO:0022411	3005
GO:0022411	3084
GO:0022411	3146
GO:0022411	3148
GO:0022411	3159
GO:0022411	3249
GO:0022411	3396
GO:0022411	3799
GO:0022411	3817
GO:0022411	3818
GO:0022411	3831
GO:0022411	3836
GO:0022411	3837
GO:0022411	3915
GO:0022411	3921
GO:0022411	3925
GO:0022411	4000
GO:0022411	4001
GO:0022411	4131
GO:0022411	4135
GO:0022411	4137
GO:0022411	4281
GO:0022411	4312
GO:0022411	4313
GO:0022411	4314
GO:0022411	4316
GO:0022411	4317
GO:0022411	4318
GO:0022411	4319
GO:0022411	4320
GO:0022411	4322
GO:0022411	4323
GO:0022411	4325
GO:0022411	4487
GO:0022411	4736
GO:0022411	4778
GO:0022411	4921
GO:0022411	5045
GO:0022411	5048
GO:0022411	5062
GO:0022411	5317
GO:0022411	5339
GO:0022411	5340
GO:0022411	5341
GO:0022411	5366
GO:0022411	5538
GO:0022411	5580
GO:0022411	5588
GO:0022411	5644
GO:0022411	5747
GO:0022411	5962
GO:0022411	5976
GO:0022411	6093
GO:0022411	6122
GO:0022411	6123
GO:0022411	6124
GO:0022411	6125
GO:0022411	6128
GO:0022411	6129
GO:0022411	6130
GO:0022411	6132
GO:0022411	6133
GO:0022411	6134
GO:0022411	6135
GO:0022411	6136
GO:0022411	6137
GO:0022411	6138
GO:0022411	6139
GO:0022411	6141
GO:0022411	6142
GO:0022411	6143
GO:0022411	6144
GO:0022411	6146
GO:0022411	6147
GO:0022411	6152
GO:0022411	6154
GO:0022411	6155
GO:0022411	6156
GO:0022411	6157
GO:0022411	6158
GO:0022411	6159
GO:0022411	6160
GO:0022411	6161
GO:0022411	6164
GO:0022411	6165
GO:0022411	6167
GO:0022411	6168
GO:0022411	6169
GO:0022411	6170
GO:0022411	6171
GO:0022411	6173
GO:0022411	6175
GO:0022411	6176
GO:0022411	6181
GO:0022411	6187
GO:0022411	6188
GO:0022411	6189
GO:0022411	6191
GO:0022411	6192
GO:0022411	6193
GO:0022411	6194
GO:0022411	6201
GO:0022411	6202
GO:0022411	6203
GO:0022411	6204
GO:0022411	6205
GO:0022411	6206
GO:0022411	6207
GO:0022411	6208
GO:0022411	6209
GO:0022411	6210
GO:0022411	6217
GO:0022411	6218
GO:0022411	6222
GO:0022411	6223
GO:0022411	6224
GO:0022411	6227
GO:0022411	6228
GO:0022411	6229
GO:0022411	6230
GO:0022411	6231
GO:0022411	6232
GO:0022411	6233
GO:0022411	6234
GO:0022411	6235
GO:0022411	6304
GO:0022411	6418
GO:0022411	6422
GO:0022411	6591
GO:0022411	6597
GO:0022411	6598
GO:0022411	6599
GO:0022411	6601
GO:0022411	6602
GO:0022411	6603
GO:0022411	6604
GO:0022411	6605
GO:0022411	6647
GO:0022411	6708
GO:0022411	6709
GO:0022411	6710
GO:0022411	6711
GO:0022411	6712
GO:0022411	7076
GO:0022411	7077
GO:0022411	7082
GO:0022411	7124
GO:0022411	7141
GO:0022411	7153
GO:0022411	7164
GO:0022411	7177
GO:0022411	7311
GO:0022411	7429
GO:0022411	7431
GO:0022411	7443
GO:0022411	8289
GO:0022411	8428
GO:0022411	8775
GO:0022411	8867
GO:0022411	9031
GO:0022411	9045
GO:0022411	9131
GO:0022411	9181
GO:0022411	9349
GO:0022411	9414
GO:0022411	9617
GO:0022411	9645
GO:0022411	10013
GO:0022411	10059
GO:0022411	10134
GO:0022411	10247
GO:0022411	10300
GO:0022411	10634
GO:0022411	10677
GO:0022411	10724
GO:0022411	10763
GO:0022411	11004
GO:0022411	11034
GO:0022411	11075
GO:0022411	11078
GO:0022411	11198
GO:0022411	11213
GO:0022411	11224
GO:0022411	11344
GO:0022411	22985
GO:0022411	23122
GO:0022411	23332
GO:0022411	23521
GO:0022411	23708
GO:0022411	25873
GO:0022411	26586
GO:0022411	27429
GO:0022411	27443
GO:0022411	28988
GO:0022411	50853
GO:0022411	51079
GO:0022411	51119
GO:0022411	51121
GO:0022411	51332
GO:0022411	51474
GO:0022411	51765
GO:0022411	54205
GO:0022411	54541
GO:0022411	56648
GO:0022411	57026
GO:0022411	57159
GO:0022411	57553
GO:0022411	57731
GO:0022411	58526
GO:0022411	59341
GO:0022411	63908
GO:0022411	63967
GO:0022411	64112
GO:0022411	64780
GO:0022411	79444
GO:0022411	79929
GO:0022411	81565
GO:0022411	81858
GO:0022411	81930
GO:0022411	84340
GO:0022411	84643
GO:0022411	85477
GO:0022411	92399
GO:0022411	93661
GO:0022411	94234
GO:0022411	124056
GO:0022411	143244
GO:0022411	162989
GO:0022411	196528
GO:0022411	219402
GO:0022411	246176
GO:0022411	285590
GO:0022411	440387
GO:0044087	94
GO:0044087	118
GO:0044087	119
GO:0044087	196
GO:0044087	324
GO:0044087	347
GO:0044087	355
GO:0044087	382
GO:0044087	387
GO:0044087	389
GO:0044087	395
GO:0044087	581
GO:0044087	585
GO:0044087	627
GO:0044087	637
GO:0044087	638
GO:0044087	655
GO:0044087	822
GO:0044087	829
GO:0044087	830
GO:0044087	832
GO:0044087	857
GO:0044087	859
GO:0044087	869
GO:0044087	885
GO:0044087	998
GO:0044087	1027
GO:0044087	1141
GO:0044087	1191
GO:0044087	1236
GO:0044087	1437
GO:0044087	1482
GO:0044087	1490
GO:0044087	1809
GO:0044087	1901
GO:0044087	1906
GO:0044087	1946
GO:0044087	1969
GO:0044087	1978
GO:0044087	2033
GO:0044087	2039
GO:0044087	2041
GO:0044087	2042
GO:0044087	2047
GO:0044087	2048
GO:0044087	2049
GO:0044087	2150
GO:0044087	2185
GO:0044087	2241
GO:0044087	2242
GO:0044087	2475
GO:0044087	2596
GO:0044087	2693
GO:0044087	2823
GO:0044087	2824
GO:0044087	2885
GO:0044087	2932
GO:0044087	2934
GO:0044087	3038
GO:0044087	3054
GO:0044087	3055
GO:0044087	3071
GO:0044087	3146
GO:0044087	3172
GO:0044087	3273
GO:0044087	3300
GO:0044087	3304
GO:0044087	3373
GO:0044087	3416
GO:0044087	3491
GO:0044087	3567
GO:0044087	3630
GO:0044087	3791
GO:0044087	3931
GO:0044087	3984
GO:0044087	4070
GO:0044087	4088
GO:0044087	4091
GO:0044087	4131
GO:0044087	4137
GO:0044087	4214
GO:0044087	4323
GO:0044087	4593
GO:0044087	4651
GO:0044087	4690
GO:0044087	4771
GO:0044087	5020
GO:0044087	5021
GO:0044087	5058
GO:0044087	5063
GO:0044087	5064
GO:0044087	5071
GO:0044087	5216
GO:0044087	5341
GO:0044087	5345
GO:0044087	5366
GO:0044087	5420
GO:0044087	5494
GO:0044087	5526
GO:0044087	5562
GO:0044087	5566
GO:0044087	5578
GO:0044087	5580
GO:0044087	5581
GO:0044087	5583
GO:0044087	5588
GO:0044087	5590
GO:0044087	5629
GO:0044087	5728
GO:0044087	5734
GO:0044087	5747
GO:0044087	5756
GO:0044087	5795
GO:0044087	5818
GO:0044087	5830
GO:0044087	5868
GO:0044087	5879
GO:0044087	5894
GO:0044087	5898
GO:0044087	5899
GO:0044087	5921
GO:0044087	5925
GO:0044087	5962
GO:0044087	5978
GO:0044087	6047
GO:0044087	6092
GO:0044087	6093
GO:0044087	6249
GO:0044087	6356
GO:0044087	6363
GO:0044087	6366
GO:0044087	6385
GO:0044087	6403
GO:0044087	6422
GO:0044087	6585
GO:0044087	6591
GO:0044087	6615
GO:0044087	6616
GO:0044087	6622
GO:0044087	6708
GO:0044087	6709
GO:0044087	6710
GO:0044087	6711
GO:0044087	6712
GO:0044087	6714
GO:0044087	6722
GO:0044087	6812
GO:0044087	6863
GO:0044087	6869
GO:0044087	6872
GO:0044087	6886
GO:0044087	6904
GO:0044087	6927
GO:0044087	6928
GO:0044087	7010
GO:0044087	7013
GO:0044087	7040
GO:0044087	7043
GO:0044087	7046
GO:0044087	7057
GO:0044087	7058
GO:0044087	7067
GO:0044087	7124
GO:0044087	7157
GO:0044087	7168
GO:0044087	7248
GO:0044087	7341
GO:0044087	7415
GO:0044087	7422
GO:0044087	7429
GO:0044087	7471
GO:0044087	7474
GO:0044087	7476
GO:0044087	7480
GO:0044087	7481
GO:0044087	8440
GO:0044087	8477
GO:0044087	8543
GO:0044087	8739
GO:0044087	8775
GO:0044087	8976
GO:0044087	9079
GO:0044087	9087
GO:0044087	9113
GO:0044087	9168
GO:0044087	9353
GO:0044087	9475
GO:0044087	9529
GO:0044087	9530
GO:0044087	9627
GO:0044087	9639
GO:0044087	9647
GO:0044087	9774
GO:0044087	9780
GO:0044087	10013
GO:0044087	10018
GO:0044087	10092
GO:0044087	10093
GO:0044087	10094
GO:0044087	10095
GO:0044087	10096
GO:0044087	10109
GO:0044087	10174
GO:0044087	10273
GO:0044087	10324
GO:0044087	10344
GO:0044087	10395
GO:0044087	10399
GO:0044087	10435
GO:0044087	10552
GO:0044087	10563
GO:0044087	10565
GO:0044087	10611
GO:0044087	10677
GO:0044087	11013
GO:0044087	11075
GO:0044087	11076
GO:0044087	11078
GO:0044087	11124
GO:0044087	11135
GO:0044087	11151
GO:0044087	11344
GO:0044087	11346
GO:0044087	22843
GO:0044087	22871
GO:0044087	22899
GO:0044087	22919
GO:0044087	22943
GO:0044087	22976
GO:0044087	23189
GO:0044087	23394
GO:0044087	23433
GO:0044087	23493
GO:0044087	23499
GO:0044087	23580
GO:0044087	25999
GO:0044087	26051
GO:0044087	26054
GO:0044087	26278
GO:0044087	27113
GO:0044087	29109
GO:0044087	50853
GO:0044087	50944
GO:0044087	50964
GO:0044087	51100
GO:0044087	51185
GO:0044087	51332
GO:0044087	51429
GO:0044087	51738
GO:0044087	51763
GO:0044087	53335
GO:0044087	54413
GO:0044087	54434
GO:0044087	54700
GO:0044087	54751
GO:0044087	54874
GO:0044087	54961
GO:0044087	55164
GO:0044087	55355
GO:0044087	55729
GO:0044087	55971
GO:0044087	56998
GO:0044087	57180
GO:0044087	57535
GO:0044087	57555
GO:0044087	57606
GO:0044087	57669
GO:0044087	57731
GO:0044087	63908
GO:0044087	65018
GO:0044087	79953
GO:0044087	81857
GO:0044087	81873
GO:0044087	84299
GO:0044087	84634
GO:0044087	84722
GO:0044087	84875
GO:0044087	84962
GO:0044087	85464
GO:0044087	85477
GO:0044087	90427
GO:0044087	91807
GO:0044087	93661
GO:0044087	94030
GO:0044087	116985
GO:0044087	133746
GO:0044087	143098
GO:0044087	147381
GO:0044087	148170
GO:0044087	154796
GO:0044087	253260
GO:0044087	286527
GO:0044087	374666
GO:0044087	375790
GO:0071845	118
GO:0071845	119
GO:0071845	324
GO:0071845	329
GO:0071845	357
GO:0071845	359
GO:0071845	581
GO:0071845	660
GO:0071845	664
GO:0071845	668
GO:0071845	780
GO:0071845	822
GO:0071845	829
GO:0071845	830
GO:0071845	832
GO:0071845	836
GO:0071845	839
GO:0071845	840
GO:0071845	841
GO:0071845	891
GO:0071845	999
GO:0071845	1029
GO:0071845	1149
GO:0071845	1215
GO:0071845	1263
GO:0071845	1471
GO:0071845	1499
GO:0071845	1504
GO:0071845	1511
GO:0071845	1676
GO:0071845	1677
GO:0071845	1776
GO:0071845	1803
GO:0071845	1828
GO:0071845	1829
GO:0071845	1830
GO:0071845	1832
GO:0071845	1984
GO:0071845	1991
GO:0071845	2021
GO:0071845	2022
GO:0071845	2039
GO:0071845	2107
GO:0071845	2150
GO:0071845	2191
GO:0071845	2197
GO:0071845	2258
GO:0071845	2264
GO:0071845	2339
GO:0071845	2620
GO:0071845	2934
GO:0071845	3001
GO:0071845	3002
GO:0071845	3005
GO:0071845	3084
GO:0071845	3146
GO:0071845	3148
GO:0071845	3159
GO:0071845	3249
GO:0071845	3396
GO:0071845	3799
GO:0071845	3817
GO:0071845	3818
GO:0071845	3831
GO:0071845	3836
GO:0071845	3837
GO:0071845	3915
GO:0071845	3921
GO:0071845	3925
GO:0071845	4000
GO:0071845	4001
GO:0071845	4131
GO:0071845	4135
GO:0071845	4137
GO:0071845	4281
GO:0071845	4312
GO:0071845	4313
GO:0071845	4314
GO:0071845	4316
GO:0071845	4317
GO:0071845	4318
GO:0071845	4319
GO:0071845	4320
GO:0071845	4322
GO:0071845	4323
GO:0071845	4325
GO:0071845	4487
GO:0071845	4736
GO:0071845	4778
GO:0071845	4921
GO:0071845	5045
GO:0071845	5048
GO:0071845	5062
GO:0071845	5317
GO:0071845	5339
GO:0071845	5340
GO:0071845	5341
GO:0071845	5366
GO:0071845	5538
GO:0071845	5580
GO:0071845	5588
GO:0071845	5644
GO:0071845	5747
GO:0071845	5962
GO:0071845	5976
GO:0071845	6093
GO:0071845	6122
GO:0071845	6123
GO:0071845	6124
GO:0071845	6125
GO:0071845	6128
GO:0071845	6129
GO:0071845	6130
GO:0071845	6132
GO:0071845	6133
GO:0071845	6134
GO:0071845	6135
GO:0071845	6136
GO:0071845	6137
GO:0071845	6138
GO:0071845	6139
GO:0071845	6141
GO:0071845	6142
GO:0071845	6143
GO:0071845	6144
GO:0071845	6146
GO:0071845	6147
GO:0071845	6152
GO:0071845	6154
GO:0071845	6155
GO:0071845	6156
GO:0071845	6157
GO:0071845	6158
GO:0071845	6159
GO:0071845	6160
GO:0071845	6161
GO:0071845	6164
GO:0071845	6165
GO:0071845	6167
GO:0071845	6168
GO:0071845	6169
GO:0071845	6170
GO:0071845	6171
GO:0071845	6173
GO:0071845	6175
GO:0071845	6176
GO:0071845	6181
GO:0071845	6187
GO:0071845	6188
GO:0071845	6189
GO:0071845	6191
GO:0071845	6192
GO:0071845	6193
GO:0071845	6194
GO:0071845	6201
GO:0071845	6202
GO:0071845	6203
GO:0071845	6204
GO:0071845	6205
GO:0071845	6206
GO:0071845	6207
GO:0071845	6208
GO:0071845	6209
GO:0071845	6210
GO:0071845	6217
GO:0071845	6218
GO:0071845	6222
GO:0071845	6223
GO:0071845	6224
GO:0071845	6227
GO:0071845	6228
GO:0071845	6229
GO:0071845	6230
GO:0071845	6231
GO:0071845	6232
GO:0071845	6233
GO:0071845	6234
GO:0071845	6235
GO:0071845	6304
GO:0071845	6418
GO:0071845	6422
GO:0071845	6591
GO:0071845	6597
GO:0071845	6598
GO:0071845	6599
GO:0071845	6601
GO:0071845	6602
GO:0071845	6603
GO:0071845	6604
GO:0071845	6605
GO:0071845	6647
GO:0071845	6708
GO:0071845	6709
GO:0071845	6710
GO:0071845	6711
GO:0071845	6712
GO:0071845	7076
GO:0071845	7077
GO:0071845	7082
GO:0071845	7141
GO:0071845	7153
GO:0071845	7164
GO:0071845	7177
GO:0071845	7311
GO:0071845	7429
GO:0071845	7431
GO:0071845	7443
GO:0071845	8289
GO:0071845	8428
GO:0071845	8775
GO:0071845	8867
GO:0071845	9031
GO:0071845	9045
GO:0071845	9131
GO:0071845	9181
GO:0071845	9349
GO:0071845	9414
GO:0071845	9617
GO:0071845	9645
GO:0071845	10013
GO:0071845	10059
GO:0071845	10134
GO:0071845	10247
GO:0071845	10300
GO:0071845	10634
GO:0071845	10677
GO:0071845	10763
GO:0071845	11004
GO:0071845	11034
GO:0071845	11075
GO:0071845	11078
GO:0071845	11198
GO:0071845	11224
GO:0071845	11344
GO:0071845	22985
GO:0071845	23122
GO:0071845	23332
GO:0071845	23521
GO:0071845	23708
GO:0071845	25873
GO:0071845	26586
GO:0071845	27429
GO:0071845	27443
GO:0071845	28988
GO:0071845	50853
GO:0071845	51079
GO:0071845	51119
GO:0071845	51121
GO:0071845	51332
GO:0071845	51474
GO:0071845	51765
GO:0071845	54205
GO:0071845	56648
GO:0071845	57026
GO:0071845	57159
GO:0071845	57553
GO:0071845	57731
GO:0071845	58526
GO:0071845	59341
GO:0071845	63908
GO:0071845	63967
GO:0071845	64112
GO:0071845	64780
GO:0071845	79444
GO:0071845	79929
GO:0071845	81565
GO:0071845	81858
GO:0071845	81930
GO:0071845	84340
GO:0071845	84643
GO:0071845	85477
GO:0071845	92399
GO:0071845	93661
GO:0071845	94234
GO:0071845	124056
GO:0071845	143244
GO:0071845	162989
GO:0071845	196528
GO:0071845	219402
GO:0071845	246176
GO:0071845	285590
GO:0071845	440387
GO:0015980	31
GO:0015980	32
GO:0015980	37
GO:0015980	47
GO:0015980	48
GO:0015980	50
GO:0015980	107
GO:0015980	108
GO:0015980	109
GO:0015980	111
GO:0015980	112
GO:0015980	113
GO:0015980	114
GO:0015980	115
GO:0015980	147
GO:0015980	150
GO:0015980	152
GO:0015980	153
GO:0015980	155
GO:0015980	158
GO:0015980	178
GO:0015980	207
GO:0015980	208
GO:0015980	291
GO:0015980	292
GO:0015980	293
GO:0015980	498
GO:0015980	506
GO:0015980	509
GO:0015980	513
GO:0015980	514
GO:0015980	515
GO:0015980	516
GO:0015980	521
GO:0015980	522
GO:0015980	539
GO:0015980	773
GO:0015980	775
GO:0015980	776
GO:0015980	777
GO:0015980	808
GO:0015980	847
GO:0015980	1131
GO:0015980	1327
GO:0015980	1329
GO:0015980	1337
GO:0015980	1340
GO:0015980	1345
GO:0015980	1349
GO:0015980	1350
GO:0015980	1351
GO:0015980	1352
GO:0015980	1355
GO:0015980	1373
GO:0015980	1431
GO:0015980	1537
GO:0015980	1544
GO:0015980	1738
GO:0015980	1743
GO:0015980	2108
GO:0015980	2109
GO:0015980	2110
GO:0015980	2194
GO:0015980	2271
GO:0015980	2395
GO:0015980	2475
GO:0015980	2538
GO:0015980	2548
GO:0015980	2632
GO:0015980	2641
GO:0015980	2645
GO:0015980	2673
GO:0015980	2695
GO:0015980	2740
GO:0015980	2778
GO:0015980	2782
GO:0015980	2783
GO:0015980	2784
GO:0015980	2785
GO:0015980	2786
GO:0015980	2787
GO:0015980	2788
GO:0015980	2790
GO:0015980	2791
GO:0015980	2864
GO:0015980	2887
GO:0015980	2931
GO:0015980	2932
GO:0015980	2992
GO:0015980	2997
GO:0015980	2998
GO:0015980	3417
GO:0015980	3418
GO:0015980	3419
GO:0015980	3420
GO:0015980	3421
GO:0015980	3479
GO:0015980	3481
GO:0015980	3572
GO:0015980	3630
GO:0015980	3643
GO:0015980	3667
GO:0015980	3708
GO:0015980	3709
GO:0015980	3710
GO:0015980	3745
GO:0015980	3747
GO:0015980	3767
GO:0015980	3790
GO:0015980	3952
GO:0015980	3953
GO:0015980	4082
GO:0015980	4160
GO:0015980	4190
GO:0015980	4191
GO:0015980	4504
GO:0015980	4609
GO:0015980	4694
GO:0015980	4695
GO:0015980	4696
GO:0015980	4697
GO:0015980	4698
GO:0015980	4700
GO:0015980	4701
GO:0015980	4702
GO:0015980	4704
GO:0015980	4705
GO:0015980	4706
GO:0015980	4707
GO:0015980	4708
GO:0015980	4709
GO:0015980	4710
GO:0015980	4711
GO:0015980	4712
GO:0015980	4713
GO:0015980	4714
GO:0015980	4715
GO:0015980	4716
GO:0015980	4717
GO:0015980	4718
GO:0015980	4719
GO:0015980	4720
GO:0015980	4722
GO:0015980	4723
GO:0015980	4724
GO:0015980	4725
GO:0015980	4726
GO:0015980	4728
GO:0015980	4729
GO:0015980	4731
GO:0015980	4775
GO:0015980	4843
GO:0015980	4967
GO:0015980	5018
GO:0015980	5122
GO:0015980	5162
GO:0015980	5167
GO:0015980	5207
GO:0015980	5236
GO:0015980	5255
GO:0015980	5256
GO:0015980	5257
GO:0015980	5260
GO:0015980	5261
GO:0015980	5313
GO:0015980	5499
GO:0015980	5500
GO:0015980	5501
GO:0015980	5502
GO:0015980	5504
GO:0015980	5506
GO:0015980	5507
GO:0015980	5509
GO:0015980	5563
GO:0015980	5565
GO:0015980	5566
GO:0015980	5567
GO:0015980	5568
GO:0015980	5573
GO:0015980	5575
GO:0015980	5576
GO:0015980	5577
GO:0015980	5578
GO:0015980	5741
GO:0015980	5834
GO:0015980	5836
GO:0015980	5837
GO:0015980	5906
GO:0015980	5908
GO:0015980	6389
GO:0015980	6390
GO:0015980	6391
GO:0015980	6392
GO:0015980	6507
GO:0015980	6513
GO:0015980	6514
GO:0015980	6616
GO:0015980	6622
GO:0015980	6648
GO:0015980	6794
GO:0015980	6804
GO:0015980	6812
GO:0015980	6833
GO:0015980	6834
GO:0015980	6844
GO:0015980	6861
GO:0015980	6888
GO:0015980	6901
GO:0015980	6945
GO:0015980	7086
GO:0015980	7351
GO:0015980	7352
GO:0015980	7360
GO:0015980	7381
GO:0015980	7384
GO:0015980	7385
GO:0015980	7386
GO:0015980	7388
GO:0015980	7915
GO:0015980	7957
GO:0015980	8445
GO:0015980	8604
GO:0015980	8660
GO:0015980	8801
GO:0015980	8802
GO:0015980	8803
GO:0015980	8826
GO:0015980	8908
GO:0015980	9016
GO:0015980	9167
GO:0015980	9238
GO:0015980	9254
GO:0015980	9365
GO:0015980	9377
GO:0015980	9495
GO:0015980	9551
GO:0015980	9650
GO:0015980	9789
GO:0015980	9945
GO:0015980	9997
